Test Error	Training Error	Valid Error	
 8.7350e-01	 9.0873e-01	 8.7998e-01	
 8.1800e-01	 8.1558e-01	 8.1636e-01	
 7.8420e-01	 7.5880e-01	 7.8736e-01	
 7.5130e-01	 7.1529e-01	 7.4935e-01	
 7.3800e-01	 6.8271e-01	 7.4235e-01	
 7.4350e-01	 6.5518e-01	 7.4835e-01	
 7.3790e-01	 6.3527e-01	 7.3675e-01	
 7.3340e-01	 6.1867e-01	 7.3795e-01	
 7.4310e-01	 6.0222e-01	 7.4475e-01	
 7.3110e-01	 5.9053e-01	 7.2975e-01	
 7.4040e-01	 5.8149e-01	 7.3815e-01	
 7.3040e-01	 5.7482e-01	 7.2615e-01	
 7.3810e-01	 5.7071e-01	 7.3975e-01	
 7.4430e-01	 5.6664e-01	 7.3635e-01	
 7.4160e-01	 5.5911e-01	 7.3975e-01	
 7.3980e-01	 5.5600e-01	 7.3735e-01	
 7.3860e-01	 5.5142e-01	 7.4455e-01	
 7.4060e-01	 5.5180e-01	 7.4235e-01	
 7.3700e-01	 5.4760e-01	 7.3575e-01	
 7.4160e-01	 5.4593e-01	 7.4555e-01	
 7.4010e-01	 5.4467e-01	 7.3615e-01	
 7.2720e-01	 5.4062e-01	 7.2775e-01	
 7.2960e-01	 5.4278e-01	 7.2955e-01	
 7.4150e-01	 5.4147e-01	 7.4755e-01	
 7.3870e-01	 5.4022e-01	 7.3715e-01	
 7.4090e-01	 5.3973e-01	 7.4095e-01	
 7.3380e-01	 5.4133e-01	 7.3975e-01	
 7.4610e-01	 5.3802e-01	 7.4275e-01	
 7.5000e-01	 5.3596e-01	 7.5455e-01	
 7.3100e-01	 5.3584e-01	 7.3075e-01	
 7.3880e-01	 5.3336e-01	 7.4155e-01	
 7.3570e-01	 5.3716e-01	 7.3295e-01	
 7.2950e-01	 5.3664e-01	 7.3355e-01	
 7.5290e-01	 5.3456e-01	 7.5775e-01	
 7.3720e-01	 5.3364e-01	 7.3295e-01	
 7.3160e-01	 5.4067e-01	 7.3495e-01	
 7.4210e-01	 5.3716e-01	 7.3915e-01	
 7.3600e-01	 5.3584e-01	 7.3695e-01	
 7.4220e-01	 5.3278e-01	 7.5055e-01	
 7.3000e-01	 5.3573e-01	 7.3695e-01	
 7.3630e-01	 5.3149e-01	 7.4175e-01	
 7.3080e-01	 5.3122e-01	 7.3575e-01	
 7.4960e-01	 5.3158e-01	 7.5195e-01	
 7.4010e-01	 5.3236e-01	 7.4135e-01	
 7.3260e-01	 5.3124e-01	 7.3355e-01	
 7.4350e-01	 5.2738e-01	 7.4455e-01	
 7.2860e-01	 5.2838e-01	 7.3075e-01	
 7.4120e-01	 5.3060e-01	 7.4735e-01	
 7.2470e-01	 5.2869e-01	 7.1994e-01	
 7.3570e-01	 5.3200e-01	 7.2915e-01	
 7.1310e-01	 4.6293e-01	 7.0814e-01	
 7.1980e-01	 4.3464e-01	 7.2655e-01	
 7.1650e-01	 4.2149e-01	 7.1994e-01	
 7.3120e-01	 4.1689e-01	 7.3235e-01	
 7.2270e-01	 4.1296e-01	 7.2675e-01	
 7.3140e-01	 4.0727e-01	 7.3495e-01	
 7.2170e-01	 4.0342e-01	 7.2434e-01	
 7.2110e-01	 4.0624e-01	 7.1974e-01	
 7.3120e-01	 4.0224e-01	 7.2595e-01	
 7.1300e-01	 4.0224e-01	 7.0734e-01	
 7.3920e-01	 4.0038e-01	 7.4215e-01	
 7.3460e-01	 3.9800e-01	 7.4235e-01	
 7.2170e-01	 3.9960e-01	 7.2314e-01	
 7.3910e-01	 3.9809e-01	 7.4035e-01	
